                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     210                                      776                  1.0000000000000000E+000                  1.7000000000000001E-002                  4.6030000000000000E+009                  6.3413433593949854E+007                  5.5687894205783014E+003                  8.0307725424817122E-001                  9.6274269542404778E-001                 -1.5327987269848291E+000                  4.4256930583388326E-001                  1.8236956727732979E-005                  5.3992824938410633E-001                  1.5129301235082314E-005                  4.4864118125480575E-003                  7.1835546779907972E-003                  1.5869230325195945E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.0344438744477877E-001                  8.8623341411507865E-004                  2.7856096787680829E-001                  2.3604045866202372E-003                  1.6446787402084899E-003                  7.3042159039605889E-003                  1.5869230325195969E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4541481742778597E+003                  3.0458839368915804E+007                  1.2452102144720621E+010                  8.0295327969056907E-001                  8.0295327969056918E-001                  3.2012611876299958E-045                  1.7997627001399247E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4525963280000000E+017                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231017"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                      24                  9.9999999993431310E-001                 -1.6552643922633115E-002                  3.8414851228596758E+000                 -6.5334529208309133E+000                  5.1272150205548890E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6260332190679188E-001                  8.4512456407177437E+005                  4.7381635610736758E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  9.9999999993275068E-001                 -1.6553865010900195E-002                  3.8471653164989856E+000                 -6.5313620286857201E+000                  5.1350724603046078E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6260061539768627E-001                  8.4764485734611202E+005                  4.7610422682509434E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  9.9999999992962574E-001                 -1.6556295488587051E-002                  3.8548491115846670E+000                 -6.5289219326184993E+000                  5.1453329100208025E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6259522833230093E-001                  8.5071367926427640E+005                  4.7878817545907534E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  9.9999999992650079E-001                 -1.6558712389322258E-002                  3.8624628973051665E+000                 -6.5266732939556311E+000                  5.1553567558092706E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6258987138963092E-001                  8.5339175261464436E+005                  4.8127493089837606E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  9.9999999992337585E-001                 -1.6561116848494324E-002                  3.8698751115857726E+000                 -6.5244741412576657E+000                  5.1651546680486096E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6258454205266131E-001                  8.5568763719460100E+005                  4.8371945554093514E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  9.9999999992025090E-001                 -1.6563509202528557E-002                  3.8769923212949964E+000                 -6.5222205608825181E+000                  5.1747366111670958E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6257923957527392E-001                  8.5765243721092877E+005                  4.8623736575078690E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  9.9999999991712596E-001                 -1.6565889213876243E-002                  3.8837596601294244E+000                 -6.5198468054256500E+000                  5.1841119045282609E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6257396448353016E-001                  8.5935266191737412E+005                  4.8890372535565046E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  9.9999999991400101E-001                 -1.6568256290915712E-002                  3.8933150382936708E+000                 -6.5161035801700535E+000                  5.1978062479794218E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6256871808824829E-001                  8.6157524901490414E+005                  4.9313811129373356E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  9.9999999990775090E-001                 -1.6572949930678472E-002                  3.9046372084025567E+000                 -6.5103977346394029E+000                  5.2154192459910478E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6255831517827806E-001                  8.6417475372257968E+005                  4.9966332265834095E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  9.9999999990150090E-001                 -1.6577582457027350E-002                  3.9121783506002199E+000                 -6.5056536929583686E+000                  5.2281760628687266E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6254804782936787E-001                  8.6602558195003378E+005                  5.0515432021448193E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  9.9999999989837596E-001                 -1.6579873610843471E-002                  3.9169024962959811E+000                 -6.5024107143437266E+000                  5.2364772504255859E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6254296984678311E-001                  8.6727167679378693E+005                  5.0894260331204427E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  9.9999999989525101E-001                 -1.6582147755652629E-002                  3.9235708622835492E+000                 -6.4974445770463145E+000                  5.2486391512719246E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6253792958848250E-001                  8.6919149897650303E+005                  5.1479894376738578E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  9.9999999988900101E-001                 -1.6586644437180567E-002                  3.9325308468119284E+000                 -6.4895977814700467E+000                  5.2662670355081573E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6252796353019454E-001                  8.7216707866816642E+005                  5.2419001605867096E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  9.9999999988118848E-001                 -1.6592164834970176E-002                  3.9391172621934207E+000                 -6.4827147854999660E+000                  5.2804300642537179E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6251572873630886E-001                  8.7470968575777556E+005                  5.3256858714105194E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  9.9999999987728228E-001                 -1.6594881710469984E-002                  3.9432393087758544E+000                 -6.4781222951063917E+000                  5.2896220507134641E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6250970741360975E-001                  8.7646507806820690E+005                  5.3823333622781912E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  9.9999999987337607E-001                 -1.6597570057656212E-002                  3.9490584366672716E+000                 -6.4712430469271167E+000                  5.3030555585869079E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6250374935436012E-001                  8.7917647250875609E+005                  5.4683171519299771E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  9.9999999986556365E-001                 -1.6602862401754345E-002                  3.9560244236858328E+000                 -6.4618968381613193E+000                  5.3203448258458872E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6249202028523217E-001                  8.8282272187774617E+005                  5.5873411379961568E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  9.9999999985775101E-001                 -1.6608042256400918E-002                  3.9623171553383432E+000                 -6.4525422990479377E+000                  5.3369728562504575E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6248054065737632E-001                  8.8650588746063900E+005                  5.7090661285299225E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  9.9999999984993848E-001                 -1.6613111911430750E-002                  3.9680433289376316E+000                 -6.4432310145115954E+000                  5.3529883830386273E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6246930538721320E-001                  8.9019269484426663E+005                  5.8328624696883709E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  9.9999999984212595E-001                 -1.6618074201778382E-002                  3.9732877725096181E+000                 -6.4339997354189800E+000                  5.3684349421874842E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6245830818357070E-001                  8.9385606212107092E+005                  5.9582456513869411E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  9.9999999983431342E-001                 -1.6622932292526968E-002                  3.9781186888067159E+000                 -6.4248741257376105E+000                  5.3833515862286765E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6244754202409555E-001                  8.9747712125745136E+005                  6.0848432915671884E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  9.9999999982650090E-001                 -1.6627689525674606E-002                  3.9825915365138664E+000                 -6.4158718680167501E+000                  5.3977734795586896E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6243699949485817E-001                  9.0104311572690972E+005                  6.2123658222723120E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  9.9999999981868848E-001                 -1.6632349315235065E-002                  3.9867518873259766E+000                 -6.4070049568199341E+000                  5.4117323980986463E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6242667302282114E-001                  9.0454505491191719E+005                  6.3405841769842144E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  9.9999999981087573E-001                 -1.6636915076837792E-002                  3.9906375469854112E+000                 -6.3982811884972746E+000                  5.4252571511753702E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6241655503184032E-001                  9.0797687552743335E+005                  6.4693157349355682E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  9.9999999980306331E-001                 -1.6641390179721102E-002                  3.9942801581939587E+000                 -6.3897052012660120E+000                  5.4383739397161683E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6240663804903248E-001                  9.1133509594730858E+005                  6.5984146431241879E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  9.9999999979525078E-001                 -1.6645777914125505E-002                  3.9977064273027674E+000                 -6.3812793128669831E+000                  5.4511066619577555E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6239691477701050E-001                  9.1461807917104301E+005                  6.7277635279405034E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  9.9999999978743825E-001                 -1.6650081470336288E-002                  4.0009390692322535E+000                 -6.3730041359379079E+000                  5.4634771756367941E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6238737814030051E-001                  9.1782549309316452E+005                  6.8572672797991793E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  9.9999999977962573E-001                 -1.6654303925940674E-002                  4.0055187559483096E+000                 -6.3609434917730772E+000                  5.4813970338961111E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6237802131355432E-001                  9.2254804355864087E+005                  7.0504910096270183E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  9.9999999976400078E-001                 -1.6662517895668996E-002                  4.0110351403823792E+000                 -6.3452790082244608E+000                  5.5041966412096670E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6235981967961792E-001                  9.2852043605399330E+005                  7.3096053524121347E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  9.9999999974837583E-001                 -1.6670441318280795E-002                  4.0148039773163573E+000                 -6.3338531697480205E+000                  5.5205448673735154E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6234226220579355E-001                  9.3277556121587218E+005                  7.5045946225869550E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  9.9999999974056342E-001                 -1.6674300317229055E-002                  4.0172037020029148E+000                 -6.3264441762596171E+000                  5.5311118775192458E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6233371118469324E-001                  9.3555619897935912E+005                  7.6338061452401955E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  9.9999999973275067E-001                 -1.6678094140934404E-002                  4.0206480125443038E+000                 -6.3156252798391010E+000                  5.5464959397974454E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6232530465720645E-001                  9.3964386799537356E+005                  7.8264938359662816E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  9.9999999971712583E-001                 -1.6685495390313724E-002                  4.0248891249326677E+000                 -6.3015876705174936E+000                  5.5661966753852612E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6230890484286191E-001                  9.4483395983225165E+005                  8.0837777351315359E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  9.9999999970150089E-001                 -1.6692661596170420E-002                  4.0288223881144116E+000                 -6.2880371743847645E+000                  5.5850435974950354E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6229302610826617E-001                  9.4979815224922844E+005                  8.3401561732528027E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  9.9999999968587594E-001                 -1.6699607998797428E-002                  4.0324880088412751E+000                 -6.2749464990937334E+000                  5.6031076630119685E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6227763465931782E-001                  9.5455281453582144E+005                  8.5955565716017653E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  9.9999999967025099E-001                 -1.6706348463012697E-002                  4.0359189841130814E+000                 -6.2622895939971821E+000                  5.6204513345550602E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6226269975248013E-001                  9.5911319099139981E+005                  8.8499309166218827E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  9.9999999965462605E-001                 -1.6712895621192794E-002                  4.0391426970650119E+000                 -6.2500418542866036E+000                  5.6371298844722748E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6224819337747258E-001                  9.6349332358687522E+005                  9.1032491033685142E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  9.9999999963900110E-001                 -1.6719261003062313E-002                  4.0421821015918518E+000                 -6.2381801801944334E+000                  5.6531924578205661E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6223408996936488E-001                  9.6770606061414455E+005                  9.3554945140326858E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  9.9999999962337616E-001                 -1.6725455151775294E-002                  4.0450566167451338E+000                 -6.2266828573214292E+000                  5.6686829458877011E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6222036615109285E-001                  9.7176307333222241E+005                  9.6066632103244613E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  9.9999999960775121E-001                 -1.6731487725595934E-002                  4.0491395530541441E+000                 -6.2101482074654735E+000                  5.6909307364018549E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6220700050792285E-001                  9.7764824396474205E+005                  9.9797492226111266E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  9.9999999957650121E-001                 -1.6743102865963137E-002                  4.0528502589631579E+000                 -6.1941898175150802E+000                  5.7120963637431510E+000                  7.3499998297470615E-001                  2.4800001702529406E-001                  1.6999999999999793E-002                  9.6218126677105131E-001                  9.8310937512739992E+005                  1.0353572347793821E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
